#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
07-40-35-187065.jpg,299696,{},1,0,"{""name"":""rect"",""x"":441,""y"":10,""width"":176,""height"":274}","{""pollen"":""p"",""colour"":""o""}"
07-41-56-157123.jpg,290494,{},1,0,"{""name"":""rect"",""x"":456,""y"":96,""width"":199,""height"":261}","{""pollen"":""p"",""colour"":""w""}"
07-44-17-537111.jpg,299190,{},0,0,{},{}
07-44-18-597089.jpg,297808,{},0,0,{},{}
07-44-46-317140.jpg,290089,{},0,0,{},{}
07-44-47-387025.jpg,290593,{},0,0,{},{}
07-44-56-507369.jpg,297587,{},0,0,{},{}
07-45-40-617312.jpg,302891,{},1,0,"{""name"":""rect"",""x"":316,""y"":146,""width"":190,""height"":260}","{""pollen"":""p"",""colour"":""o""}"
07-46-20-997093.jpg,302763,{},1,0,"{""name"":""rect"",""x"":142,""y"":2,""width"":191,""height"":282}","{""pollen"":""p"",""colour"":""o""}"
07-48-02-749193.jpg,301638,{},0,0,{},{}
07-51-37-139315.jpg,299513,{},0,0,{},{}
07-53-17-809081.jpg,306227,{},1,0,"{""name"":""rect"",""x"":208,""y"":137,""width"":155,""height"":270}","{""pollen"":""n""}"
08-00-34-829142.jpg,283699,{},0,0,{},{}
08-00-36-019457.jpg,285511,{},0,0,{},{}
08-00-44-969040.jpg,285155,{},0,0,{},{}
08-03-54-769231.jpg,297830,{},1,0,"{""name"":""rect"",""x"":387,""y"":503,""width"":221,""height"":275}","{""pollen"":""n""}"
08-04-39-549138.jpg,294097,{},0,0,{},{}
08-05-27-729138.jpg,312446,{},1,0,"{""name"":""rect"",""x"":199,""y"":258,""width"":146,""height"":253}","{""pollen"":""n""}"
08-05-28-779107.jpg,305543,{},1,0,"{""name"":""rect"",""x"":112,""y"":175,""width"":171,""height"":282}","{""pollen"":""n""}"
08-12-13-079258.jpg,294561,{},0,0,{},{}
08-13-38-639218.jpg,307940,{},3,0,"{""name"":""rect"",""x"":25,""y"":586,""width"":173,""height"":246}","{""pollen"":""p"",""colour"":""y""}"
08-13-38-639218.jpg,307940,{},3,1,"{""name"":""rect"",""x"":367,""y"":166,""width"":179,""height"":295}","{""pollen"":""n""}"
08-13-38-639218.jpg,307940,{},3,2,"{""name"":""rect"",""x"":146,""y"":178,""width"":208,""height"":291}","{""pollen"":""n""}"
08-13-50-749145.jpg,302797,{},1,0,"{""name"":""rect"",""x"":56,""y"":396,""width"":182,""height"":280}","{""pollen"":""p"",""colour"":""""}"
08-13-51-799154.jpg,303396,{},0,0,{},{}
08-13-52-869195.jpg,305397,{},0,0,{},{}
08-14-23-979223.jpg,311637,{},1,0,"{""name"":""rect"",""x"":305,""y"":16,""width"":214,""height"":291}","{""pollen"":""n""}"
08-14-25-209132.jpg,316253,{},1,0,"{""name"":""rect"",""x"":272,""y"":287,""width"":196,""height"":280}","{""pollen"":""n""}"
08-14-39-619275.jpg,303381,{},2,0,"{""name"":""rect"",""x"":290,""y"":339,""width"":189,""height"":256}","{""pollen"":""p""}"
08-14-39-619275.jpg,303381,{},2,1,"{""name"":""rect"",""x"":471,""y"":594,""width"":182,""height"":236}","{""pollen"":""p"",""colour"":""o""}"
08-14-40-709183.jpg,305476,{},1,0,"{""name"":""rect"",""x"":189,""y"":122,""width"":189,""height"":269}","{""pollen"":""n""}"
08-15-11-939304.jpg,304388,{},0,0,{},{}
08-15-13-049184.jpg,307603,{},0,0,{},{}
08-15-26-499173.jpg,307060,{},1,0,"{""name"":""rect"",""x"":178,""y"":105,""width"":174,""height"":266}","{""pollen"":""p"",""colour"":""o""}"
08-16-14-859132.jpg,312316,{},1,0,"{""name"":""rect"",""x"":328,""y"":334,""width"":162,""height"":242}","{""pollen"":""p"",""colour"":""o""}"
08-16-15-959250.jpg,311370,{},0,0,{},{}
08-16-17-059268.jpg,310320,{},0,0,{},{}
08-16-18-369298.jpg,308001,{},1,0,"{""name"":""rect"",""x"":34,""y"":313,""width"":172,""height"":255}","{""pollen"":""p"",""colour"":""o""}"
08-17-13-069244.jpg,309451,{},1,0,"{""name"":""rect"",""x"":198,""y"":132,""width"":205,""height"":270}","{""pollen"":""n""}"
08-17-14-179327.jpg,310590,{},0,0,{},{}
08-17-15-279380.jpg,310810,{},0,0,{},{}
08-17-53-029089.jpg,301526,{},1,0,"{""name"":""rect"",""x"":178,""y"":120,""width"":180,""height"":264}","{""pollen"":""p"",""colour"":""y""}"
08-18-01-729006.jpg,305959,{},1,0,"{""name"":""rect"",""x"":135,""y"":314,""width"":200,""height"":271}","{""pollen"":""n""}"
08-18-02-819186.jpg,302824,{},0,0,{},{}
08-18-12-699170.jpg,302229,{},0,0,{},{}
08-19-04-909161.jpg,299145,{},0,0,{},{}
08-19-49-849098.jpg,283669,{},0,0,{},{}
08-28-21-659200.jpg,298925,{},1,0,"{""name"":""rect"",""x"":423,""y"":341,""width"":221,""height"":273}","{""pollen"":""n""}"
08-29-13-759127.jpg,314720,{},2,0,"{""name"":""rect"",""x"":419,""y"":377,""width"":192,""height"":267}","{""pollen"":""n""}"
08-29-13-759127.jpg,314720,{},2,1,"{""name"":""rect"",""x"":602,""y"":196,""width"":182,""height"":282}","{""pollen"":""n""}"
08-29-15-079195.jpg,315711,{},1,0,"{""name"":""rect"",""x"":135,""y"":503,""width"":186,""height"":269}","{""pollen"":""n""}"
08-29-28-229180.jpg,304558,{},1,0,"{""name"":""rect"",""x"":1,""y"":380,""width"":180,""height"":261}","{""pollen"":""p"",""colour"":""y""}"
08-29-29-319184.jpg,300566,{},0,0,{},{}
08-29-30-429114.jpg,298108,{},1,0,"{""name"":""rect"",""x"":162,""y"":101,""width"":174,""height"":269}","{""pollen"":""n""}"
08-29-50-589431.jpg,301849,{},1,0,"{""name"":""rect"",""x"":291,""y"":453,""width"":204,""height"":254}","{""pollen"":""p""}"
08-29-51-689566.jpg,303810,{},0,0,{},{}
08-29-52-749734.jpg,305960,{},0,0,{},{}
08-30-02-749268.jpg,308716,{},2,0,"{""name"":""rect"",""x"":165,""y"":107,""width"":183,""height"":265}","{""pollen"":""n""}"
08-30-02-749268.jpg,308716,{},2,1,"{""name"":""rect"",""x"":5,""y"":419,""width"":183,""height"":255}","{""pollen"":""p"",""colour"":""y""}"
08-30-28-109212.jpg,311933,{},0,0,{},{}
08-30-33-509129.jpg,309077,{},0,0,{},{}
08-31-05-239013.jpg,312657,{},0,0,{},{}
08-31-44-599244.jpg,306300,{},2,0,"{""name"":""rect"",""x"":355,""y"":247,""width"":165,""height"":258}","{""pollen"":""n""}"
08-31-44-599244.jpg,306300,{},2,1,"{""name"":""rect"",""x"":178,""y"":207,""width"":172,""height"":277}","{""pollen"":""n""}"
08-31-45-669291.jpg,302861,{},0,0,{},{}
08-31-52-179403.jpg,305129,{},1,0,"{""name"":""rect"",""x"":337,""y"":474,""width"":166,""height"":256}","{""pollen"":""p"",""colour"":""o""}"
08-33-49-349249.jpg,304412,{},0,0,{},{}
08-33-50-459245.jpg,308680,{},0,0,{},{}
08-33-55-369377.jpg,306825,{},0,0,{},{}
08-33-56-639257.jpg,308019,{},0,0,{},{}
08-34-15-799124.jpg,310599,{},1,0,"{""name"":""rect"",""x"":138,""y"":2,""width"":173,""height"":275}","{""pollen"":""n""}"
08-34-20-149178.jpg,309412,{},0,0,{},{}
08-38-06-759131.jpg,299438,{},0,0,{},{}
08-38-07-919170.jpg,298277,{},0,0,{},{}
08-38-19-099389.jpg,302406,{},1,0,"{""name"":""rect"",""x"":406,""y"":372,""width"":167,""height"":248}","{""pollen"":""p"",""colour"":""o""}"
08-38-56-429216.jpg,302666,{},0,0,{},{}
08-40-26-879251.jpg,309272,{},0,0,{},{}
08-40-34-799289.jpg,307227,{},0,0,{},{}
08-40-36-019158.jpg,304145,{},1,0,"{""name"":""rect"",""x"":359,""y"":5,""width"":174,""height"":252}","{""pollen"":""p""}"
08-40-37-119166.jpg,307040,{},1,0,"{""name"":""rect"",""x"":124,""y"":172,""width"":179,""height"":266}","{""pollen"":""n""}"
08-40-38-199163.jpg,309293,{},0,0,{},{}
08-40-47-989150.jpg,301445,{},0,0,{},{}
08-41-32-429285.jpg,311212,{},0,0,{},{}
08-41-33-519147.jpg,308212,{},2,0,"{""name"":""rect"",""x"":183,""y"":43,""width"":168,""height"":285}","{""pollen"":""n""}"
08-41-33-519147.jpg,308212,{},2,1,"{""name"":""rect"",""x"":396,""y"":154,""width"":162,""height"":245}","{""pollen"":""p"",""colour"":""y""}"
08-41-56-809133.jpg,307454,{},1,0,"{""name"":""rect"",""x"":391,""y"":230,""width"":178,""height"":253}","{""pollen"":""p"",""colour"":""o""}"
08-43-17-669563.jpg,302921,{},0,0,{},{}
08-43-18-749182.jpg,304059,{},0,0,{},{}
08-43-26-459208.jpg,313212,{},1,0,"{""name"":""rect"",""x"":365,""y"":306,""width"":175,""height"":278}","{""pollen"":""n""}"
08-44-09-189216.jpg,306222,{},0,0,{},{}
08-45-21-999293.jpg,289815,{},0,0,{},{}
08-45-36-219215.jpg,292846,{},0,0,{},{}
08-46-00-639139.jpg,288392,{},0,0,{},{}
08-46-26-859129.jpg,289062,{},0,0,{},{}
08-48-15-899270.jpg,287838,{},0,0,{},{}
08-48-22-599161.jpg,289852,{},0,0,{},{}
08-50-17-451665.jpg,311515,{},1,0,"{""name"":""rect"",""x"":294,""y"":87,""width"":179,""height"":248}","{""pollen"":""n""}"
08-50-34-489146.jpg,311666,{},1,0,"{""name"":""rect"",""x"":6,""y"":329,""width"":162,""height"":249}","{""pollen"":""p"",""colour"":""w""}"
08-50-47-849168.jpg,313330,{},1,0,"{""name"":""rect"",""x"":8,""y"":130,""width"":162,""height"":257}","{""pollen"":""n""}"
08-51-05-909216.jpg,313367,{},0,0,{},{}
08-51-35-839155.jpg,316062,{},0,0,{},{}
08-52-23-419187.jpg,303740,{},1,0,"{""name"":""rect"",""x"":221,""y"":311,""width"":173,""height"":249}","{""pollen"":""p""}"
08-52-26-959233.jpg,310436,{},0,0,{},{}
08-52-28-039191.jpg,310129,{},0,0,{},{}
08-53-04-279146.jpg,310186,{},1,0,"{""name"":""rect"",""x"":234,""y"":316,""width"":175,""height"":270}","{""pollen"":""n""}"
08-54-35-729182.jpg,313432,{},1,0,"{""name"":""rect"",""x"":283,""y"":393,""width"":174,""height"":275}","{""pollen"":""n""}"
08-55-41-249234.jpg,306434,{},1,0,"{""name"":""rect"",""x"":474,""y"":537,""width"":157,""height"":240}","{""pollen"":""p"",""colour"":""y""}"
08-55-42-339139.jpg,306510,{},1,0,"{""name"":""rect"",""x"":6,""y"":269,""width"":157,""height"":261}","{""pollen"":""n""}"
08-57-07-639141.jpg,312094,{},2,0,"{""name"":""rect"",""x"":361,""y"":7,""width"":154,""height"":246}","{""pollen"":""n""}"
08-57-07-639141.jpg,312094,{},2,1,"{""name"":""rect"",""x"":48,""y"":400,""width"":175,""height"":260}","{""pollen"":""p""}"
08-57-42-539152.jpg,309697,{},2,0,"{""name"":""rect"",""x"":495,""y"":370,""width"":175,""height"":281}","{""pollen"":""n""}"
08-57-42-539152.jpg,309697,{},2,1,"{""name"":""rect"",""x"":2,""y"":225,""width"":167,""height"":253}","{""pollen"":""p"",""colour"":""y""}"
08-58-46-269139.jpg,301351,{},0,0,{},{}
08-58-48-439231.jpg,308494,{},3,0,"{""name"":""rect"",""x"":424,""y"":432,""width"":167,""height"":249}","{""pollen"":""n""}"
08-58-48-439231.jpg,308494,{},3,1,"{""name"":""rect"",""x"":201,""y"":188,""width"":175,""height"":265}","{""pollen"":""n""}"
08-58-48-439231.jpg,308494,{},3,2,"{""name"":""rect"",""x"":3,""y"":165,""width"":158,""height"":249}","{""pollen"":""p""}"
09-00-18-819189.jpg,308096,{},0,0,{},{}
09-00-19-909208.jpg,307410,{},1,0,"{""name"":""rect"",""x"":429,""y"":422,""width"":200,""height"":297}","{""pollen"":""n""}"
09-00-45-429196.jpg,309955,{},1,0,"{""name"":""rect"",""x"":16,""y"":216,""width"":164,""height"":254}","{""pollen"":""p"",""colour"":""y""}"
09-01-00-619130.jpg,312775,{},1,0,"{""name"":""rect"",""x"":233,""y"":501,""width"":166,""height"":286}","{""pollen"":""n""}"
09-01-11-559146.jpg,305322,{},0,0,{},{}
09-01-16-999129.jpg,312028,{},2,0,"{""name"":""rect"",""x"":205,""y"":365,""width"":157,""height"":253}","{""pollen"":""p"",""colour"":""y""}"
09-01-16-999129.jpg,312028,{},2,1,"{""name"":""rect"",""x"":524,""y"":282,""width"":163,""height"":247}","{""pollen"":""n""}"
09-01-18-079163.jpg,311763,{},2,0,"{""name"":""rect"",""x"":275,""y"":93,""width"":141,""height"":247}","{""pollen"":""p"",""colour"":""y""}"
09-01-18-079163.jpg,311763,{},2,1,"{""name"":""rect"",""x"":13,""y"":304,""width"":168,""height"":247}","{""pollen"":""n""}"
09-01-19-159142.jpg,308206,{},0,0,{},{}
09-01-20-249219.jpg,307096,{},1,0,"{""name"":""rect"",""x"":447,""y"":502,""width"":163,""height"":270}","{""pollen"":""n""}"
09-01-29-039195.jpg,306786,{},0,0,{},{}
09-01-40-039155.jpg,298679,{},1,0,"{""name"":""rect"",""x"":422,""y"":34,""width"":178,""height"":278}","{""pollen"":""p"",""colour"":""y""}"
09-01-56-479160.jpg,307327,{},2,0,"{""name"":""rect"",""x"":100,""y"":67,""width"":171,""height"":280}","{""pollen"":""n""}"
09-01-56-479160.jpg,307327,{},2,1,"{""name"":""rect"",""x"":369,""y"":425,""width"":139,""height"":255}","{""pollen"":""n""}"
09-01-57-569169.jpg,308382,{},1,0,"{""name"":""rect"",""x"":158,""y"":60,""width"":174,""height"":257}","{""pollen"":""n""}"
09-02-16-209190.jpg,306413,{},2,0,"{""name"":""rect"",""x"":368,""y"":49,""width"":170,""height"":274}","{""pollen"":""n""}"
09-02-16-209190.jpg,306413,{},2,1,"{""name"":""rect"",""x"":50,""y"":130,""width"":157,""height"":254}","{""pollen"":""n""}"
09-02-26-079146.jpg,307744,{},0,0,{},{}
09-02-27-169132.jpg,302378,{},0,0,{},{}
09-02-57-449142.jpg,300469,{},0,0,{},{}
09-03-09-579215.jpg,308059,{},1,0,"{""name"":""rect"",""x"":20,""y"":172,""width"":180,""height"":288}","{""pollen"":""n""}"
09-03-10-669201.jpg,303864,{},0,0,{},{}
09-03-56-659149.jpg,304965,{},3,0,"{""name"":""rect"",""x"":346,""y"":341,""width"":175,""height"":267}","{""pollen"":""n""}"
09-03-56-659149.jpg,304965,{},3,1,"{""name"":""rect"",""x"":60,""y"":255,""width"":172,""height"":247}","{""pollen"":""p""}"
09-03-56-659149.jpg,304965,{},3,2,"{""name"":""rect"",""x"":518,""y"":139,""width"":154,""height"":267}","{""pollen"":""n""}"
09-04-08-669150.jpg,303438,{},2,0,"{""name"":""rect"",""x"":483,""y"":290,""width"":178,""height"":275}","{""pollen"":""n""}"
09-04-08-669150.jpg,303438,{},2,1,"{""name"":""rect"",""x"":665,""y"":178,""width"":147,""height"":247}","{""pollen"":""p"",""colour"":""o""}"
09-04-20-699222.jpg,300198,{},1,0,"{""name"":""rect"",""x"":435,""y"":282,""width"":172,""height"":245}","{""pollen"":""p"",""colour"":""y""}"
09-04-33-409157.jpg,311789,{},2,0,"{""name"":""rect"",""x"":299,""y"":441,""width"":181,""height"":254}","{""pollen"":""n""}"
09-04-33-409157.jpg,311789,{},2,1,"{""name"":""rect"",""x"":604,""y"":311,""width"":166,""height"":244}","{""pollen"":""n""}"
09-04-34-559173.jpg,310997,{},1,0,"{""name"":""rect"",""x"":306,""y"":267,""width"":165,""height"":265}","{""pollen"":""n""}"
09-04-35-639158.jpg,303876,{},0,0,{},{}
09-04-57-439153.jpg,305724,{},2,0,"{""name"":""rect"",""x"":312,""y"":542,""width"":171,""height"":262}","{""pollen"":""n""}"
09-04-57-439153.jpg,305724,{},2,1,"{""name"":""rect"",""x"":211,""y"":141,""width"":173,""height"":278}","{""pollen"":""n""}"
09-05-13-109206.jpg,309943,{},1,0,"{""name"":""rect"",""x"":3,""y"":470,""width"":172,""height"":277}","{""pollen"":""n""}"
09-05-14-269134.jpg,306602,{},2,0,"{""name"":""rect"",""x"":423,""y"":382,""width"":165,""height"":260}","{""pollen"":""n""}"
09-05-14-269134.jpg,306602,{},2,1,"{""name"":""rect"",""x"":409,""y"":92,""width"":160,""height"":263}","{""pollen"":""n""}"
09-05-15-409196.jpg,304380,{},2,0,"{""name"":""rect"",""x"":115,""y"":26,""width"":190,""height"":283}","{""pollen"":""n""}"
09-05-15-409196.jpg,304380,{},2,1,"{""name"":""rect"",""x"":386,""y"":361,""width"":168,""height"":261}","{""pollen"":""n""}"
09-05-26-669141.jpg,308314,{},0,0,{},{}
09-05-27-769158.jpg,301883,{},1,0,"{""name"":""rect"",""x"":420,""y"":340,""width"":180,""height"":279}","{""pollen"":""n""}"
09-05-32-159143.jpg,303727,{},1,0,"{""name"":""rect"",""x"":36,""y"":454,""width"":165,""height"":250}","{""pollen"":""p"",""colour"":""y""}"
09-05-33-249162.jpg,304504,{},2,0,"{""name"":""rect"",""x"":324,""y"":347,""width"":174,""height"":262}","{""pollen"":""n""}"
09-05-33-249162.jpg,304504,{},2,1,"{""name"":""rect"",""x"":92,""y"":25,""width"":168,""height"":245}","{""pollen"":""p"",""colour"":""y""}"
09-05-39-989160.jpg,302246,{},1,0,"{""name"":""rect"",""x"":139,""y"":253,""width"":170,""height"":258}","{""pollen"":""n""}"
09-05-41-079162.jpg,305091,{},2,0,"{""name"":""rect"",""x"":16,""y"":144,""width"":191,""height"":288}","{""pollen"":""n""}"
09-05-41-079162.jpg,305091,{},2,1,"{""name"":""rect"",""x"":345,""y"":211,""width"":199,""height"":283}","{""pollen"":""n""}"
09-06-06-459187.jpg,307900,{},2,0,"{""name"":""rect"",""x"":158,""y"":293,""width"":183,""height"":262}","{""pollen"":""n""}"
09-06-06-459187.jpg,307900,{},2,1,"{""name"":""rect"",""x"":437,""y"":241,""width"":170,""height"":249}","{""pollen"":""p""}"
09-06-37-049147.jpg,309677,{},0,0,{},{}
09-06-38-159147.jpg,314056,{},0,0,{},{}
09-06-39-239207.jpg,305710,{},0,0,{},{}
09-07-05-089137.jpg,309954,{},0,0,{},{}
09-07-15-599199.jpg,306414,{},1,0,"{""name"":""rect"",""x"":275,""y"":242,""width"":198,""height"":272}","{""pollen"":""n""}"
09-07-22-109218.jpg,306574,{},3,0,"{""name"":""rect"",""x"":219,""y"":188,""width"":188,""height"":260}","{""pollen"":""n""}"
09-07-22-109218.jpg,306574,{},3,1,"{""name"":""rect"",""x"":38,""y"":213,""width"":173,""height"":270}","{""pollen"":""n""}"
09-07-22-109218.jpg,306574,{},3,2,"{""name"":""rect"",""x"":7,""y"":503,""width"":187,""height"":260}","{""pollen"":""p""}"
09-07-32-329154.jpg,308381,{},1,0,"{""name"":""rect"",""x"":140,""y"":160,""width"":166,""height"":247}","{""pollen"":""p"",""colour"":""o""}"
09-08-07-589140.jpg,309733,{},1,0,"{""name"":""rect"",""x"":142,""y"":179,""width"":188,""height"":271}","{""pollen"":""n""}"
09-08-22-929169.jpg,305148,{},0,0,{},{}
09-08-24-019210.jpg,307260,{},0,0,{},{}
09-08-29-449145.jpg,305838,{},0,0,{},{}
09-08-53-499187.jpg,309465,{},0,0,{},{}
09-08-55-839162.jpg,310623,{},1,0,"{""name"":""rect"",""x"":349,""y"":435,""width"":188,""height"":266}","{""pollen"":""n""}"
09-09-17-759152.jpg,303877,{},1,0,"{""name"":""rect"",""x"":421,""y"":23,""width"":184,""height"":278}","{""pollen"":""n""}"
09-09-19-009157.jpg,311272,{},0,0,{},{}
09-09-48-499231.jpg,311896,{},1,0,"{""name"":""rect"",""x"":499,""y"":403,""width"":178,""height"":265}","{""pollen"":""n""}"
09-09-49-589135.jpg,313963,{},2,0,"{""name"":""rect"",""x"":91,""y"":174,""width"":189,""height"":262}","{""pollen"":""n""}"
09-09-49-589135.jpg,313963,{},2,1,"{""name"":""rect"",""x"":286,""y"":80,""width"":175,""height"":247}","{""pollen"":""n""}"
09-10-04-899269.jpg,310132,{},0,0,{},{}
09-10-07-069156.jpg,307794,{},0,0,{},{}
09-10-12-509149.jpg,313049,{},1,0,"{""name"":""rect"",""x"":273,""y"":44,""width"":162,""height"":275}","{""pollen"":""n""}"
09-10-19-049150.jpg,315094,{},0,0,{},{}
09-10-31-099153.jpg,311975,{},0,0,{},{}
09-10-35-579103.jpg,307548,{},2,0,"{""name"":""rect"",""x"":428,""y"":178,""width"":164,""height"":283}","{""pollen"":""n""}"
09-10-35-579103.jpg,307548,{},2,1,"{""name"":""rect"",""x"":645,""y"":189,""width"":168,""height"":255}","{""pollen"":""p""}"
09-10-36-759274.jpg,303123,{},0,0,{},{}
09-11-29-629127.jpg,311919,{},0,0,{},{}
09-11-30-759167.jpg,311066,{},0,0,{},{}
09-11-40-579126.jpg,302523,{},0,0,{},{}
09-11-41-659201.jpg,305278,{},0,0,{},{}
09-11-50-529134.jpg,311889,{},0,0,{},{}
09-11-53-989123.jpg,310101,{},1,0,"{""name"":""rect"",""x"":39,""y"":179,""width"":164,""height"":237}","{""pollen"":""n""}"
09-12-10-489237.jpg,310756,{},1,0,"{""name"":""rect"",""x"":157,""y"":213,""width"":164,""height"":256}","{""pollen"":""p"",""colour"":""o""}"
09-12-37-779234.jpg,300526,{},1,0,"{""name"":""rect"",""x"":449,""y"":199,""width"":178,""height"":271}","{""pollen"":""n""}"
09-12-44-359121.jpg,307920,{},0,0,{},{}
09-12-45-459133.jpg,306627,{},1,0,"{""name"":""rect"",""x"":105,""y"":52,""width"":166,""height"":248}","{""pollen"":""p"",""colour"":""y""}"
09-12-46-539144.jpg,309265,{},1,0,"{""name"":""rect"",""x"":404,""y"":298,""width"":187,""height"":279}","{""pollen"":""n""}"
09-13-21-649129.jpg,305606,{},2,0,"{""name"":""rect"",""x"":6,""y"":401,""width"":174,""height"":271}","{""pollen"":""p""}"
09-13-21-649129.jpg,305606,{},2,1,"{""name"":""rect"",""x"":371,""y"":352,""width"":182,""height"":280}","{""pollen"":""n""}"
09-13-30-449192.jpg,303590,{},1,0,"{""name"":""rect"",""x"":156,""y"":287,""width"":178,""height"":270}","{""pollen"":""n""}"
09-13-31-539153.jpg,305960,{},1,0,"{""name"":""rect"",""x"":171,""y"":16,""width"":167,""height"":269}","{""pollen"":""n""}"
09-13-36-959183.jpg,306735,{},3,0,"{""name"":""rect"",""x"":178,""y"":145,""width"":171,""height"":262}","{""pollen"":""n""}"
09-13-36-959183.jpg,306735,{},3,1,"{""name"":""rect"",""x"":322,""y"":398,""width"":175,""height"":273}","{""pollen"":""n""}"
09-13-36-959183.jpg,306735,{},3,2,"{""name"":""rect"",""x"":109,""y"":421,""width"":179,""height"":254}","{""pollen"":""p"",""colour"":""y""}"
09-13-42-399197.jpg,303784,{},0,0,{},{}
09-15-01-809158.jpg,300151,{},0,0,{},{}
09-15-08-329157.jpg,305059,{},0,0,{},{}
09-15-09-409158.jpg,304920,{},0,0,{},{}
09-15-19-289186.jpg,300547,{},0,0,{},{}
09-15-33-429130.jpg,305867,{},2,0,"{""name"":""rect"",""x"":145,""y"":278,""width"":149,""height"":273}","{""pollen"":""n""}"
09-15-33-429130.jpg,305867,{},2,1,"{""name"":""rect"",""x"":299,""y"":134,""width"":142,""height"":233}","{""pollen"":""p"",""colour"":""y""}"
09-15-34-519166.jpg,301723,{},1,0,"{""name"":""rect"",""x"":396,""y"":187,""width"":179,""height"":272}","{""pollen"":""n""}"
09-15-35-609139.jpg,308769,{},1,0,"{""name"":""rect"",""x"":58,""y"":225,""width"":163,""height"":263}","{""pollen"":""n""}"
09-15-46-759138.jpg,295934,{},0,0,{},{}
